6.625222843539819717e-01,-9.468536314343054539e-01
3.117110760894109545e-01,1.037861821219617786e+00
5.200680211778108131e-01,-4.519977139380768061e-02
5.467102793432796481e-01,-1.917117832995137716e-01
1.848544555255270394e-01,9.182768273959002192e-01
9.695846277645585598e-01,-3.314967131231839614e-01
7.751328233611145535e-01,-8.897702164607527164e-01
9.394989415641891162e-01,-3.980870257583191130e-01
8.948273504276488266e-01,-7.527418588477730044e-01
5.978999788110851421e-01,-4.418556230410191077e-01
9.218742350231168281e-01,-2.614602237173734300e-01
8.849250205191949714e-02,5.236806851881685709e-01
1.959828624191451985e-01,1.158866808345074828e+00
4.522728891053806599e-02,2.894936877594592173e-01
3.253303307632643415e-01,8.520167446713278192e-01
3.886772896894820084e-01,5.807596649625083041e-01
2.713490317738959101e-01,1.154724963551089001e+00
8.287375091519293413e-01,-9.581149515473618150e-01
3.567533266935892788e-01,8.568820565724039051e-01
2.809345096873807623e-01,9.252536941139670734e-01
5.426960831582484657e-01,-3.110918862649595384e-01
1.409242249747626463e-01,8.772267697782656359e-01
8.021969807540396680e-01,-9.847040431540143857e-01
7.455064367977082274e-02,4.109934975974245397e-01
9.868869366005172949e-01,3.098184902548310748e-02
7.722447692966574184e-01,-8.305086131844218178e-01
1.987156815341724059e-01,1.013000911200756082e+00
5.522117123602399147e-03,-3.078745350579771556e-02
8.154614284548341585e-01,-9.676601928483350434e-01
7.068573438476171145e-01,-9.554925312068691667e-01
7.290071680409873078e-01,-9.592205492842217351e-01
7.712703466859457402e-01,-1.089869311783022932e+00
7.404465173409036094e-02,5.209377641859793684e-01
3.584657285442726105e-01,7.851735168361253514e-01
1.158690595251297140e-01,4.938271071000027712e-01
8.631034258755935218e-01,-8.508308132400564938e-01
6.232981268275579190e-01,-7.499181429745105376e-01
3.308980248526491863e-01,8.662887018155797092e-01
6.355835028602363490e-02,5.777464297877552557e-01
3.109823217156622022e-01,9.513038160961483358e-01
3.251833220267470459e-01,8.064058169813880239e-01
7.296061783380640708e-01,-9.697384524985791510e-01
6.375574713552131234e-01,-7.958492085155913776e-01
8.872127425763265407e-01,-6.183436161580135870e-01
4.722149251619492949e-01,2.317500984238363426e-01
1.195942459383017020e-01,8.036094950303140916e-01
7.132447872229950026e-01,-9.758803583957844641e-01
7.607850486168974413e-01,-8.338088147643404335e-01
5.612771975694962334e-01,-2.847716875744728537e-01
7.709671799545609883e-01,-1.062078694942118151e+00
4.937955963643907431e-01,2.599591111935923848e-01
5.227328293819940574e-01,-1.096499449818323230e-01
4.275410183585496293e-01,3.561952598422074012e-01
2.541912674409518846e-02,3.243262535642463806e-01
1.078914269933044512e-01,8.349379190194951006e-01
3.142918568673425117e-02,1.928918956171810084e-01
6.364104112637803956e-01,-8.063070282849501558e-01
3.143559810763266738e-01,9.021166669306740493e-01
5.085706911647027706e-01,1.764795588566255014e-02
9.075664739260930203e-01,-4.208880146322154792e-01
2.492922291488749442e-01,1.057038844951731615e+00
4.103829230356297320e-01,5.439661338553072323e-01
7.555511385430486726e-01,-8.495906181662997714e-01
2.287981654916224628e-01,9.598563415458419845e-01
7.697990982879299171e-02,5.681312652224130844e-01
2.897514529137680261e-01,9.401640709327048206e-01
1.612212872540044195e-01,8.915170291123237778e-01
9.296976523425730665e-01,-4.388536844215597532e-01
8.081203795644169574e-01,-9.396443152640990837e-01
6.334037565104234657e-01,-7.811794826267468572e-01
8.714605901877177097e-01,-5.881704182398567182e-01
8.036720768991144626e-01,-1.016966879526853607e+00
1.865700588860358389e-01,8.476045327769066162e-01
8.925589984899777729e-01,-4.128539524595072896e-01
5.393422419156507219e-01,-1.469000423461532256e-01
8.074401551640625341e-01,-1.174088246831063831e+00
8.960912999234932341e-01,-6.640005955756049794e-01
3.180034749718638754e-01,7.288979892801104032e-01
1.100519245276767588e-01,5.426062675258143120e-01
2.279351625419416827e-01,6.765537430819281717e-01
4.271077886262563128e-01,4.284519163309419842e-01
8.180147659224931145e-01,-1.024261704149706631e+00
8.607305832563434400e-01,-7.615885846853336361e-01
6.952130531190703344e-03,-1.188444914308238176e-01
5.107473025775657316e-01,-5.918480001351252018e-02
4.174110031487789918e-01,4.544526877245744223e-01
2.221078104707302492e-01,1.134877964573653752e+00
1.198653673336828041e-01,8.250658966587363086e-01
3.376151714036279561e-01,9.307963988710261649e-01
9.429097039125191593e-01,-3.837269906289846322e-01
3.232029320207552292e-01,1.094613804510500721e+00
5.187906217433660983e-01,-2.730943861866389488e-01
7.030189588951778479e-01,-1.097102576610685443e+00
3.636296023792939813e-01,7.473990836284013506e-01
9.717820827209606716e-01,4.903283649354883700e-02
9.624472949421112311e-01,-2.540012475252448887e-01
2.517822958253641552e-01,9.816127731898558473e-01
4.972485058923854506e-01,-1.269037494289150247e-01
3.008783098167696624e-01,1.043929665379262239e+00
2.848404943774676124e-01,1.071452521118760881e+00
3.688694735453279527e-02,3.086056669840975264e-01
6.095643339798968441e-01,-6.982344914029011695e-01
5.026790232288614879e-01,-8.750268132804484011e-02
5.147875124998935181e-02,1.885278250307861891e-01
2.786464642366114353e-01,9.922325464578860554e-01
9.082658859666536966e-01,-6.530351344478831921e-01
2.395618906669724213e-01,8.801084520083843898e-01
1.448948720912230925e-01,7.473809198573678758e-01
4.894527602775630148e-01,1.730614774377585430e-02
9.856504541106007045e-01,-1.438366057869405190e-01
2.420552715115004139e-01,1.045398804968305839e+00
6.721355474058785529e-01,-8.747870103585156931e-01
7.616196153287175807e-01,-1.026151688268243545e+00
2.376375439923996691e-01,1.015286059753493397e+00
7.282163486118595763e-01,-1.089800521026601077e+00
3.677831327192532251e-01,7.489605149603185685e-01
6.323058305935794765e-01,-7.237492186064874433e-01
6.335297107608947043e-01,-8.942745695440074138e-01
5.357746840747584782e-01,-1.233215218690581205e-01
9.028977005440830261e-02,4.492197855881089885e-01
8.353024955892379699e-01,-8.507419906271479482e-01
3.207800649717358343e-01,1.019170497752482918e+00
1.865185103998542315e-01,1.014069692331232009e+00
4.077514155476391622e-02,2.568376046422882197e-01
5.908929431882418148e-01,-5.768053621161419731e-01
6.775643618422824144e-01,-8.034542217161624311e-01
1.658782892785615193e-02,1.715053097130024573e-01
5.120930582992809788e-01,-1.377463359633942230e-01
2.264957751979379541e-01,9.096255424202688289e-01
6.451727904094498589e-01,-9.980554820931307747e-01
1.743664290049914412e-01,9.045953878543853133e-01
6.909377381024659481e-01,-9.401990924169764119e-01
3.867353463005374081e-01,7.667130169217222235e-01
9.367299887367345201e-01,-3.512432700049074041e-01
1.375209441459932513e-01,8.939143431660303563e-01
3.410663510502585094e-01,7.709824951787885849e-01
1.134735212405890703e-01,7.679021649010941974e-01
9.246936182785627789e-01,-5.085965302838771906e-01
8.773393533809810130e-01,-6.188776927000891881e-01
2.579416277151556081e-01,8.528794779808208659e-01
6.599840460341790394e-01,-8.207606791219125286e-01
8.172222002012158315e-01,-1.110588967034652264e+00
5.552008115994623294e-01,-3.666385424928024772e-01
5.296505783560064851e-01,-1.411888723927257061e-01
2.418522909004516830e-01,9.465930404340547888e-01
9.310276780589921142e-02,4.471405648051857695e-01
8.972157579533267535e-01,-5.172356132651271254e-01
9.004180571633304542e-01,-5.960044362308162258e-01
6.331014572732679424e-01,-7.911262318869313193e-01
3.390297910487006794e-01,8.517682108459208035e-01
3.492095746126608891e-01,1.075593089696257332e+00
7.259556788702393737e-01,-8.732595869230916907e-01
8.971102599525770938e-01,-4.861193312318259907e-01
8.870864242651173015e-01,-6.078671918795787166e-01
7.798755458576238642e-01,-9.657849494082112463e-01
6.420316461542877606e-01,-1.018195324314215666e+00
8.413996499504883264e-02,4.364847288583748042e-01
1.616287140946137679e-01,8.017095680208243813e-01
8.985541885270792450e-01,-7.825994586468791869e-01
6.064290596595899308e-01,-7.357186689396588708e-01
9.197051616629647874e-03,-1.403290234826140570e-01
1.014715428660321050e-01,5.914077901380436764e-01
6.635017691080558055e-01,-7.740354187720581702e-01
5.061583846218686844e-03,1.424749603642751772e-01
1.608080514174986542e-01,8.885159437268161930e-01
5.487337893665861221e-01,-3.977804789846961508e-01
6.918951976926932534e-01,-1.127300561273420820e+00
6.519612595026005319e-01,-9.918855073519221577e-01
2.242693094605597848e-01,8.600614755777299392e-01
7.121792213475358624e-01,-1.060783403631494037e+00
2.372490874968000707e-01,9.808175519944860588e-01
3.253996981592677251e-01,7.884471522063849491e-01
7.464914051180241428e-01,-9.658594261148664151e-01
6.496328990472146625e-01,-8.308864298792857372e-01
8.492234104941779327e-01,-8.108208530026738137e-01
6.576128923003433657e-01,-7.221715304503083521e-01
5.683086033354716182e-01,-5.341626806765873425e-01
9.367476782809247560e-02,5.970475950399494192e-01
3.677158030594335214e-01,7.373205342176528676e-01
2.652023676817254483e-01,9.620928717481362913e-01
2.439896433790835761e-01,1.087812650014482907e+00
9.730105547524455778e-01,-8.086666343439474769e-02
3.930977246667604064e-01,5.276581781975134833e-01
8.920465551771132873e-01,-6.456796810773668405e-01
6.311386259972628920e-01,-7.057261478584286873e-01
7.948113035416484173e-01,-9.879244614562479043e-01
5.026370931051921120e-01,4.193354673293279988e-02
5.769038846263591092e-01,-4.364971908327901495e-01
4.925176938188638998e-01,2.302515243281849366e-01
1.952429877980444983e-01,7.883689224372990578e-01
7.224521152615053232e-01,-9.973011524609038947e-01
2.807723624408557939e-01,8.905160943451669864e-01
2.431596643145383929e-02,2.125987835568936557e-01
6.454722959071678146e-01,-9.536875351828449920e-01
1.771106794070489432e-01,9.315799935570998613e-01
9.404585843529142952e-01,-4.284488408795369407e-01
9.539285770025873745e-01,-3.588655703708128475e-01
9.148643902204485201e-01,-6.544244562660116449e-01
3.701587002554443950e-01,6.817780790773748656e-01
1.545661652886742843e-02,2.054142486312546811e-01
9.283185625877253822e-01,-4.378335220337146172e-01
4.281841483173143281e-01,4.988428700241105407e-01
9.666548190436695664e-01,-4.152032214542308863e-02
9.636199770892528438e-01,-2.002214917293111685e-01
8.530094554673600671e-01,-8.536385750193237199e-01
2.944488920695856882e-01,1.007979214325628536e+00
3.850977286019252599e-01,6.064215226574124484e-01
8.511366715168569019e-01,-8.552407517782413260e-01
3.169220051562776641e-01,7.609024587937942563e-01
1.694927466860924881e-01,9.673925517758910075e-01
5.568012624583501546e-01,-3.879648304318462082e-01
9.361547741607809670e-01,-3.722687551142354612e-01
6.960297966749730003e-01,-1.046649022046578503e+00
5.700611700893649658e-01,-3.825322610869234530e-01
9.717649377076853501e-02,4.971469298263528902e-01
6.150072266991697401e-01,-6.755167968729229866e-01
9.900538501042632777e-01,2.532976970941017841e-02
1.400840152365240288e-01,8.499255521065282037e-01
5.183296523637367370e-01,-1.171171827758325096e-01
8.773730719279554391e-01,-8.732983932617990330e-01
7.407686177542044392e-01,-6.990372703925331610e-01
6.970157409952679739e-01,-7.705095039298951454e-01
7.024840839871092646e-01,-8.834961225396650297e-01
3.594911512197551673e-01,6.972268894004232109e-01
2.935918442644933624e-01,9.513652813256935348e-01
8.093611554785136164e-01,-9.855886786615404294e-01
8.101133946791807539e-01,-8.031283747096866765e-01
8.670723185801036959e-01,-7.151866535732834818e-01
9.132405525564712967e-01,-5.969419492920839954e-01
5.113423988609377968e-01,-1.182815932997541286e-01
5.015162946871996041e-01,1.025917978813278425e-01
7.982951789667751541e-01,-7.943022057478225095e-01
6.499639307777651531e-01,-6.560506077106731393e-01
7.019668772577033478e-01,-8.790994983598096058e-01
7.957926694361010522e-01,-9.841547560321792787e-01
8.900053418175662978e-01,-9.615495107014540022e-01
3.379951568515358051e-01,8.807264650551738239e-01
3.755829526399440121e-01,7.043291774533286809e-01
9.398193984086899988e-02,5.707795703943311372e-01
5.782801409961739747e-01,-4.668664569087870309e-01
3.594227379674208578e-02,9.129106479429274779e-02
4.655980181324601563e-01,2.702155988149996801e-01
5.426446347075766230e-01,-2.015278671136244704e-01
2.865412521282844072e-01,1.041992419910968470e+00
5.908332605690107542e-01,-4.455822353884957288e-01
3.050024993904942860e-02,2.508730373880670994e-01
3.734818874921441711e-02,1.915148136012208013e-01
8.226005606596582531e-01,-9.048331095948526359e-01
3.601906414112628907e-01,7.788616479489113287e-01
1.270605126518847827e-01,7.269718271913006014e-01
5.222432600548043702e-01,-3.948223233577050073e-02
7.699935530986108390e-01,-9.277529020811129401e-01
2.158210274968431763e-01,1.184763443993979593e+00
6.228904758190002555e-01,-4.770256763613858197e-01
8.534746499376799633e-02,5.188843201512538528e-01
5.168172116860769716e-02,-6.461659734738228744e-02
5.313546315681479948e-01,-7.205182059759145108e-02
5.406351216101065171e-01,-3.065907457885697074e-01
6.374299014982065525e-01,-8.402682399200556151e-01
7.260913337226615472e-01,-1.028582318902973691e+00
9.758520794625346051e-01,-1.958086937283204099e-01
5.163003483011953110e-01,-4.101216989147568603e-02
3.229564729412459645e-01,7.408185146566536039e-01
7.951861947687036691e-01,-1.067738712529645806e+00
2.708322512620742195e-01,1.025761604199192600e+00
4.389714207056361062e-01,4.364201431500730477e-01
7.845638134226595728e-02,5.373861532358098492e-01
2.535074341545751064e-02,7.990710912321907777e-02
9.626484146779250572e-01,-3.303650760064560932e-01
8.359801205122058265e-01,-9.082543897273870348e-01
6.959742060936979779e-01,-9.189493089179717744e-01
4.089529444142698811e-01,6.899175982043856958e-01
1.732943200708457754e-01,6.813462674048331724e-01
1.564370426710860462e-01,8.100490816037191344e-01
2.502428981645953288e-01,8.667309912938935268e-01
5.492266647061204710e-01,-4.696164402307726471e-01
7.145959227000623359e-01,-8.786641103819713416e-01
6.601973767177312657e-01,-7.905293266079335135e-01
2.799338969459428395e-01,1.027308344127578765e+00
9.548652806631940937e-01,-1.877012785101282444e-01
7.378969166957685122e-01,-1.045081792252575914e+00
5.543540525114006856e-01,-3.781802264712239015e-01
6.117207462343522417e-01,-4.271441205231196747e-01
4.196000624277899105e-01,4.592971004995329842e-01
2.477309895011574614e-01,1.073411587513468213e+00
3.559726786512615870e-01,7.870326395772920813e-01
7.578461104643691160e-01,-1.183610924791755004e+00
1.439348862975586840e-02,-1.141491719774340025e-01
1.160726405069162359e-01,6.084538338660219203e-01
4.600264202175274875e-02,3.906452993587067324e-01
4.072880231897013648e-02,3.319517659671619714e-01
8.554605840110072190e-01,-6.969702767286198863e-01
7.036578593800236758e-01,-1.056611477260334997e+00
4.741738290873251938e-01,3.231466586654970774e-01
9.783416065100147829e-02,4.802324350265572139e-01
4.916158751168323571e-01,7.393708879878216345e-02
4.734717707805656817e-01,1.648758076513187065e-01
1.732018699100151826e-01,8.684332082011926301e-01
4.338516492379730360e-01,5.376185847153608366e-01
3.985047343973734391e-01,5.248488873798664578e-01
6.158500980522164658e-01,-8.002695242914770191e-01
6.350936508676437997e-01,-7.485005240603405108e-01
4.530400977204451785e-02,2.408422272489986193e-01
3.746126146264712187e-01,1.046564084662564564e+00
6.258599157142363811e-01,-6.432661987218127875e-01
5.031362585800877030e-01,-6.063847604253461837e-02
8.564898411883222762e-01,-8.899942425228447584e-01
6.586936316189450080e-01,-1.027930224132311610e+00
1.629344270814296891e-01,7.515412823458419433e-01
7.056874740042984318e-02,4.405041836826053547e-01
6.424192782063156137e-01,-6.373803249974412388e-01
2.651131054162181311e-02,2.779751200410045531e-01
5.857755812734632972e-01,-4.903203717435452580e-01
9.402302414249575913e-01,-3.990958737954360958e-01
5.754741778758789561e-01,-4.297618632737316147e-01
3.881699262065219092e-01,5.943777501980712641e-01
6.432882184423531768e-01,-6.116809524736570580e-01
4.582528904915166290e-01,2.403882088184153276e-01
5.456167893159349358e-01,-2.913443111587734058e-01
9.414648087765251638e-01,-5.811339733775724437e-01
3.861026378007742510e-01,6.365557236778202066e-01
9.611905638239142124e-01,-1.577890644123092212e-01
9.053506419560637397e-01,-6.670320916601846228e-01
1.957911347892964393e-01,8.674809185349173779e-01
6.936130087516545473e-02,5.014158448313005279e-01
1.007780013774266514e-01,4.440672308972676285e-01
1.822182565154972789e-02,2.200212428620781924e-01
9.444296075592839568e-02,5.059707859005618813e-01
6.830067734163568494e-01,-9.515658001708930946e-01
7.118864846022898707e-02,3.201372131476496463e-01
3.189756302937613031e-01,9.453533632117773200e-01
8.448753109694545627e-01,-5.815334829116831639e-01
2.327193573582586605e-02,2.238511076040626269e-01
8.144684825889357827e-01,-1.005504355509834191e+00
2.818547747733999298e-01,1.093598933753361591e+00
1.181648276216562543e-01,6.444282911468979247e-01
6.967371653641506457e-01,-8.070734530211616242e-01
6.289428467798839906e-01,-6.437379795386886094e-01
8.774720135270529520e-01,-9.903532207207985660e-01
7.350710438038857708e-01,-1.096011836910387283e+00
8.034809303848485795e-01,-8.496324576726002054e-01
2.820345725713064855e-01,9.949773743061636200e-01
1.774395437797228192e-01,7.954848019522386959e-01
7.506147516408583353e-01,-1.063351491725157194e+00
8.068347392672640117e-01,-1.127537025949478133e+00
9.905051420006732998e-01,-6.845989950729550189e-02
4.126176769114264786e-01,7.429369644873522471e-01
3.720180857927831708e-01,8.007235350547126096e-01
7.764129607419968382e-01,-7.672189270313252152e-01
3.408035402530178448e-01,9.298516067064719337e-01
9.307573256035647224e-01,-3.187210086024667710e-01
8.584127518430118009e-01,-5.794239643013905372e-01
4.289940273750183497e-01,4.692162257912713130e-01
7.508710677914973708e-01,-1.018707754883820815e+00
7.545428740846823468e-01,-8.963269040285093414e-01
1.031238688359326083e-01,7.489342988427108994e-01
9.025529066795666688e-01,-6.227297131978266620e-01
5.052523724478571454e-01,-1.051525475651661351e-01
8.264574661077416229e-01,-8.729261877994964891e-01
3.200496010306117523e-01,9.878442000531361122e-01
8.955232284962004741e-01,-5.304969738675036073e-01
3.892016787341631145e-01,4.988640894338781662e-01
1.083765148029836034e-02,2.592029662346152508e-01
9.053819764192636566e-01,-6.242132368058990188e-01
9.128667678613355818e-02,5.161286196451091435e-01
3.193136375904148672e-01,8.163893879586271440e-01
9.500619670508049230e-01,-3.881379307296906056e-02
9.506071469375561023e-01,-2.811795813158635138e-01
5.734378881232861103e-01,-5.303210175701114082e-01
6.318372121697992672e-01,-6.504296286748665334e-01
4.484455219783197721e-01,3.952047241498826136e-01
2.932107716980645318e-01,9.445966679262203236e-01
3.286645453699159614e-01,9.643788060480900093e-01
6.725184560770384179e-01,-9.663490827521064030e-01
7.523745294376800175e-01,-1.049180532200913785e+00
7.915790437258485301e-01,-1.167089838478453157e+00
7.896181427945538900e-01,-1.101572157703084143e+00
9.120610304869036788e-02,7.229728881465165014e-01
4.944203047025814701e-01,1.991939411481198352e-01
5.755876001664428365e-02,3.603990505501443731e-01
5.495288823237355347e-01,-1.399072588241385140e-01
4.415305013733770156e-01,3.431590960164156434e-01
8.877041827582997646e-01,-6.728130058163566130e-01
3.509150125520786867e-01,8.112754164573211524e-01
1.170670164276058633e-01,6.585056876654262759e-01
1.429916820528358556e-01,7.608386282676057322e-01
7.615106317174722417e-01,-8.830459896721655211e-01
6.182180633162610572e-01,-6.613290990092095534e-01
1.011226761227902449e-01,6.647255491778377712e-01
8.410680611499743442e-02,6.073409046999386218e-01
7.009691314591199873e-01,-9.141019694999972245e-01
7.276300636419352763e-02,3.443954423784625907e-01
8.218600592903562152e-01,-1.035075837009419075e+00
7.062422271564962051e-01,-9.475639151577635033e-01
8.134878064189976499e-02,4.720370376896887987e-01
8.483771408519191759e-02,5.169026192077552651e-01
9.866395785011754516e-01,-8.545284909254989569e-02
3.742707957561203225e-01,9.686964831086225525e-01
3.706421470668909146e-01,5.931781138339949910e-01
8.127995672575025754e-01,-1.122152222593146398e+00
9.472485773838587031e-01,-2.921738940946098095e-01
9.860010638228708935e-01,-1.254867936550834451e-01
7.533781852589416239e-01,-9.681679549560289200e-01
3.762595855309157633e-01,7.598768061715068800e-01
8.350071669866876434e-02,6.293209923563081176e-01
7.771469159274367877e-01,-1.136210907116720792e+00
5.584042497358050472e-01,-4.144556893464856895e-01
4.242220092469762838e-01,5.012166558345670930e-01
9.063543850947359815e-01,-4.779784172785276342e-01
1.111974823061513407e-01,8.625481918077964050e-01
4.926251042908591504e-01,1.418916525242372439e-01
1.135364476741906881e-02,6.559770437334233595e-02
4.686606419941262702e-01,1.065973806931925782e-01
5.630327568183735032e-02,2.900021034967353861e-01
1.188179162680719214e-01,6.198437592331814683e-01
1.175262467771048813e-01,7.386578422610206029e-01
6.492103021160635645e-01,-7.803908194225207540e-01
7.460448792654232886e-01,-1.132056192925740445e+00
5.833687650971596250e-01,-5.437829328491571301e-01
9.621725484745419221e-01,-1.476907044270299729e-01
3.748705795237040617e-01,7.428477828593793575e-01
2.857120862818607332e-01,1.031795448805034709e+00
8.685991281894602789e-01,-6.966734813247610347e-01
2.235958385194526388e-01,1.148912832402412043e+00
9.632225394406113139e-01,-2.054242541574477499e-01
1.215447468981634138e-02,3.769232565764002452e-02
9.698788267076390301e-01,-2.797046328913230240e-01
4.315991195057611307e-02,2.928311078061550665e-01
8.911431136980710876e-01,-8.759438669355394946e-01
5.277011090862998577e-01,-1.916026525883910980e-01
9.929647961193003303e-01,-6.477308183096903982e-02
7.379656473539886186e-02,3.107932374488823202e-01
5.538542844013207844e-01,-4.247826263852651496e-01
9.693025356190989594e-01,-1.107184239155719063e-01
5.230978441701488180e-01,-1.215479451231815528e-01
6.293986381352625337e-01,-7.161980571775639071e-01
6.957486889846171696e-01,-9.118290738468541878e-01
4.545410647677732285e-01,2.910217800596244797e-01
6.275580800840634410e-01,-5.940939516713181767e-01
5.843143119231002380e-01,-4.929854453808221737e-01
9.011580104909889810e-01,-7.277046537732654308e-01
4.544638034145787042e-02,4.446963281682271285e-01
2.809631895922303224e-01,1.018169283335799813e+00
9.504114840765587324e-01,-3.654824466713548214e-01
8.902637838909163159e-01,-7.614862356537570598e-01
4.556567527857129374e-01,3.146175126851556980e-01
6.201325978015367335e-01,-6.968713991915678196e-01
2.773811829811326790e-01,1.142652083785271167e+00
1.881211597237613109e-01,8.907753247354521786e-01
4.636984049399821561e-01,1.423789848476453568e-01
3.533522280260528170e-01,8.860377569196842273e-01
5.836561118508720725e-01,-4.092271476600307656e-01
7.773463696498483788e-02,4.860973490086130666e-01
9.743948076661664848e-01,-9.255334031568335229e-02
9.862107444796028854e-01,-9.030080504342613557e-02
6.981617140197451388e-01,-9.240374100487853681e-01
5.360963663441203897e-01,-1.083616954812843952e-01
3.095276162863277447e-01,9.933968433363281614e-01
8.137950197069486746e-01,-9.376625893974416259e-01
6.847311725538792748e-01,-7.818462426312148272e-01
1.626169393448912981e-01,6.165383035299585313e-01
9.109271844938424678e-01,-3.256916215736191944e-01
8.225372429231689875e-01,-1.068520513055491561e+00
9.497999132919240362e-01,-3.729216833398630304e-01
7.257195083883599684e-01,-9.924772083357529251e-01
6.134151959357898587e-01,-6.684579509978176848e-01
4.182430362906188748e-01,5.920390643976429779e-01
9.327284833540132603e-01,-5.159891833503833514e-01
8.660638895004083571e-01,-7.195970467227286171e-01
4.521867010618940697e-02,2.224890229873450476e-01
2.636697449725200482e-02,1.944258984121900458e-01
3.764633668780495990e-01,6.940981896156441788e-01
8.105533307818328925e-01,-9.191974527486762581e-01
9.872761293149444617e-01,-1.348537857489129355e-01
1.504168911035281830e-01,7.595474692353104684e-01
5.941307153521351303e-01,-5.288303528936714182e-01
3.808908566310215127e-01,7.748276124364570361e-01
9.699143978146032019e-01,-2.477375483900453035e-01
8.421189231357086857e-01,-9.239962860758603735e-01
8.383287047111378509e-01,-7.885620012474268137e-01
4.686931597949702821e-01,1.921901955046891319e-01
4.148195023376651802e-01,5.930670693360231560e-01
2.734070719307062358e-01,8.986248232442128892e-01
5.637549665092711493e-02,1.689128382822608354e-01
8.647223762550532156e-01,-8.045639029250768459e-01
8.129010091300775676e-01,-9.995476470625583865e-01
9.997176732861305926e-01,-9.652750138093328311e-03
9.966368370739053795e-01,-8.481432469505369165e-02
5.554317056026274457e-01,-2.671871020320422119e-01
7.689874151805105029e-01,-1.021707045048368512e+00
9.447657298824280181e-01,-3.250750441664897461e-01
8.496473906774114626e-01,-7.945537958798303269e-01
2.473481017431976570e-01,1.019356695196489859e+00
4.505441353100935187e-01,3.033507136688064487e-01
1.291594151514949829e-01,7.764030760668693132e-01
9.540510272587223728e-01,-3.642774459701533241e-01
6.061746344508800455e-01,-4.787802116356030258e-01
2.286428055034627205e-01,9.673561239700279035e-01
6.717006844058567294e-01,-1.012559348609684218e+00
6.181282404578958278e-01,-6.571195106367444527e-01
3.581627180328404991e-01,6.927021027450022128e-01
1.135575921996290205e-01,7.210200598846252529e-01
6.715731955927995989e-01,-6.600652152777324311e-01
5.203077009037933021e-01,-2.059083041094935673e-01
7.723183917356393202e-01,-9.569465591735419885e-01
5.201635011119933871e-01,-3.019029332754404882e-01
8.521815003185401194e-01,-7.554940899274458221e-01
5.519068387744855420e-01,-4.089605515595763907e-01
5.609379715353862705e-01,-4.360811801119609532e-01
8.766536026583450214e-01,-8.098506336192448085e-01
4.034828662123970400e-01,6.431569336895305300e-01
1.340152284506407332e-01,8.467353038883715932e-01
2.878267631333897292e-02,1.822012369060302950e-01
7.551372556736190012e-01,-1.085921770489278959e+00
6.203095513534646610e-01,-5.270113276667272029e-01
7.040797680992235685e-01,-1.033705532409696204e+00
2.129641615089107320e-01,7.568433772552644045e-01
1.363714755867697637e-01,8.016207297896115191e-01
1.454466566788192861e-02,-1.921778828789316718e-02
3.505875588065969772e-01,9.057024148006167508e-01
5.899176868546330832e-01,-5.735038161025779457e-01
3.922440450997323191e-01,6.868682689021726739e-01
4.374749220237290626e-01,5.229790375715924755e-01
9.041586944937484160e-01,-6.873334036843304906e-01
3.482554670233003469e-01,7.588173974905143560e-01
